n_training,n_neurons,l_noise,train_algo,q_validate,q_regular,c_regular,epochs,stop,best_perf,best_vperf,best_tperf,net_true_error
50,10,0.1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.206426358,NaN,NaN,0.078590768
200,10,1,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.803977288,NaN,NaN,0.078717309
50,5,0.5,trainbfg,TRUE,TRUE,0.1,36,Validation stop.,0.763789113,0.436501018,NaN,0.078774954
200,40,0.5,trainlm,TRUE,TRUE,1.00E-06,9,Maximum MU reached.,0.190809393,0.289701826,NaN,0.078964162
200,40,0.5,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.127984718,NaN,NaN,0.079359206
200,5,1,trainlm,FALSE,TRUE,0.5,0,Maximum MU reached.,16.10611062,NaN,NaN,0.0794
200,20,1,trainbfg,TRUE,TRUE,1.00E-06,18,Validation stop.,0.92343563,1.115468094,NaN,0.080081981
50,40,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.601341983,NaN,NaN,0.080608764
50,10,0.1,trainrp,TRUE,TRUE,0.1,125,Validation stop.,0.258570291,0.233848099,NaN,0.081105689
200,5,1,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.922308702,NaN,NaN,0.08111208
200,10,0.5,traingdx,TRUE,TRUE,1.00E-06,70,Validation stop.,0.332861848,0.315068153,NaN,0.081215428
200,40,0.5,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.206418333,NaN,NaN,0.081294048
200,5,1,trainlm,FALSE,FALSE,0.5,67,Minimum gradient reached.,0.913498621,NaN,NaN,0.081553279
200,20,0.5,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,20.35417909,NaN,NaN,0.081611154
1000,40,1,trainbfg,TRUE,TRUE,0.5,173,Validation stop.,0.668484269,0.631700347,NaN,0.082079962
1000,20,1,trainrp,TRUE,FALSE,0.5,39,Validation stop.,1.111521438,1.108608344,NaN,0.082287105
50,10,0.5,trainscg,TRUE,TRUE,0.1,102,Validation stop.,0.395333289,0.436014112,NaN,0.082303683
1000,10,0.1,trainrp,TRUE,TRUE,0.1,170,Validation stop.,0.228021456,0.200786326,NaN,0.082425238
200,20,1,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.899533342,NaN,NaN,0.082700723
50,5,0.5,trainlm,TRUE,FALSE,0.5,9,Validation stop.,0.307309163,0.301731375,NaN,0.083104926
200,20,1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,28.99925575,NaN,NaN,0.083238261
50,5,0.5,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.170132733,NaN,NaN,0.083538237
200,40,1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.169584922,NaN,NaN,0.084183923
50,10,0.5,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.137028678,NaN,NaN,0.084276212
50,40,0.5,trainlm,TRUE,TRUE,0.5,1,Performance goal met.,-0.111043101,-0.041824169,NaN,0.084701666
200,20,1,trainscg,TRUE,FALSE,0.5,37,Validation stop.,0.895631763,1.130533586,NaN,0.085309895
50,20,0.5,trainscg,TRUE,TRUE,1.00E-06,15,Validation stop.,0.227911711,0.327637281,NaN,0.085768213
200,40,1,trainscg,FALSE,TRUE,0.1,1000,Maximum epoch reached.,1.715199055,NaN,NaN,0.086007878
200,10,0.5,trainrp,TRUE,TRUE,0.1,147,Validation stop.,0.51154528,0.519929157,NaN,0.086310604
200,20,1,trainscg,TRUE,TRUE,0.1,302,Validation stop.,1.560438674,1.770089229,NaN,0.087392821
50,20,0.5,trainscg,TRUE,FALSE,0.5,16,Validation stop.,0.244575978,0.245437048,NaN,0.089828212
50,20,0.5,trainbfg,TRUE,FALSE,0.5,13,Validation stop.,0.205440045,0.233046037,NaN,0.091165661
1000,10,0.1,trainbfg,TRUE,TRUE,0.1,56,Validation stop.,0.228570239,0.198864029,NaN,0.092002314
200,10,1,trainrp,TRUE,TRUE,1.00E-06,35,Validation stop.,1.23141648,1.09376303,NaN,0.093683494
50,10,0.5,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.11142346,NaN,NaN,0.093697913
1000,5,1,trainbfg,TRUE,TRUE,0.1,51,Validation stop.,1.123337371,1.054554671,NaN,0.093995991
200,10,1,trainrp,TRUE,TRUE,0.1,160,Validation stop.,1.120958579,1.281698174,NaN,0.094018948
50,20,0.5,trainbfg,TRUE,TRUE,1.00E-06,16,Validation stop.,0.125327653,0.276801689,NaN,0.09435016
50,20,0.5,trainrp,TRUE,TRUE,0.1,121,Validation stop.,0.848509666,0.816059083,NaN,0.094814679
50,5,0.5,trainbfg,TRUE,FALSE,0.5,11,Validation stop.,0.340593487,0.297214164,NaN,0.095297788
200,5,1,trainbfg,TRUE,TRUE,0.1,37,Validation stop.,1.026542105,1.147864557,NaN,0.097160252
200,20,0.5,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.143427538,NaN,NaN,0.097427776
50,10,0.5,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.135512921,NaN,NaN,0.098173801
200,40,0.5,trainlm,FALSE,TRUE,1.00E-06,9,Maximum MU reached.,0.175935129,NaN,NaN,0.098327716
50,20,0.5,trainrp,TRUE,TRUE,1.00E-06,49,Validation stop.,0.147205833,0.301453937,NaN,0.099039699
200,20,1,traingdx,TRUE,FALSE,0.5,105,Validation stop.,0.912992218,1.008650724,NaN,0.099176959
200,5,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,1.048676067,NaN,NaN,0.099582079
200,5,0.5,traingdx,TRUE,FALSE,0.5,52,Validation stop.,0.309010128,0.233773884,NaN,0.099955318
200,40,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.767200141,NaN,NaN,0.100584469
200,10,1,trainrp,TRUE,FALSE,0.5,30,Validation stop.,0.897233254,1.207418241,NaN,0.101888333
50,20,0.5,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.166209221,NaN,NaN,0.10293679
50,10,0.5,trainlm,FALSE,TRUE,1.00E-06,46,Maximum MU reached.,0.093114121,NaN,NaN,0.103062765
50,5,0.5,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.195090492,NaN,NaN,0.103123325
200,10,1,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.974241777,NaN,NaN,0.103558085
1000,40,1,trainscg,FALSE,TRUE,0.1,1000,Maximum epoch reached.,3.409670641,NaN,NaN,0.104399289
200,10,1,trainlm,TRUE,FALSE,0.5,0,Validation stop.,33.28130313,33.55101846,NaN,0.1044
200,20,0.5,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.183854175,NaN,NaN,0.104566233
200,20,1,trainscg,TRUE,TRUE,1.00E-06,30,Validation stop.,0.899617431,1.161503619,NaN,0.104758168
50,5,1,traingdx,TRUE,TRUE,1.00E-06,69,Validation stop.,0.70825332,0.912084978,NaN,0.10478541
1000,20,1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.958158801,NaN,NaN,0.105459015
50,5,0.5,trainlm,FALSE,TRUE,1.00E-06,32,Maximum MU reached.,0.204891917,NaN,NaN,0.105792159
200,10,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.880002084,NaN,NaN,0.105941935
200,40,1,trainbfg,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.675860322,NaN,NaN,0.106024219
200,20,1,trainlm,FALSE,TRUE,1.00E-06,12,Maximum MU reached.,0.725147414,NaN,NaN,0.10610615
1000,20,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,1.195134764,1.188961778,NaN,0.106409861
50,10,0.5,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.30801911,NaN,NaN,0.108256769
50,10,0.5,trainrp,TRUE,TRUE,0.1,185,Validation stop.,0.43920469,0.423598557,NaN,0.108549955
50,10,1,trainscg,TRUE,TRUE,0.1,62,Validation stop.,3.126092072,3.196209823,NaN,0.10887921
200,10,0.1,trainscg,FALSE,TRUE,0.1,198,Minimum gradient reached.,0.217990735,NaN,NaN,0.1100615
200,10,0.1,trainbfg,FALSE,TRUE,0.1,273,Minimum gradient reached.,0.215910449,NaN,NaN,0.11054045
1000,40,0.5,trainrp,TRUE,TRUE,0.5,433,Validation stop.,0.423466732,0.4095174,NaN,0.112427894
200,5,1,traingdx,TRUE,TRUE,0.1,52,Validation stop.,3.274126311,3.181904816,NaN,0.112566095
50,5,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.71316767,1.243210045,NaN,0.112710501
50,20,0.5,traingdx,TRUE,TRUE,0.1,108,Validation stop.,32.36295136,32.46943442,NaN,0.113090448
200,20,1,trainbfg,TRUE,TRUE,0.1,42,Validation stop.,1.470628624,1.532617282,NaN,0.113161668
1000,40,0.1,trainscg,TRUE,TRUE,0.1,299,Validation stop.,0.521766926,0.458189943,NaN,0.11355708
50,40,0.5,trainscg,TRUE,TRUE,0.5,197,Validation stop.,0.305793558,0.278402305,NaN,0.113639106
200,20,1,trainbfg,TRUE,FALSE,0.5,0,Validation stop.,73.87266852,61.58939949,NaN,0.1139
50,10,1,traingdx,TRUE,TRUE,0.1,103,Validation stop.,8.438953959,8.532329222,NaN,0.113950502
50,10,0.5,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.053947968,NaN,NaN,0.114140702
200,10,1,traingdx,TRUE,FALSE,0.5,60,Validation stop.,1.258907836,1.02232814,NaN,0.114821805
200,10,1,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,1.123784986,NaN,NaN,0.11488056
200,40,1,trainscg,TRUE,TRUE,0.1,472,Validation stop.,7.582175024,7.587970347,NaN,0.115012433
50,40,0.5,trainscg,TRUE,TRUE,0.1,413,Validation stop.,9.693975314,9.91483,NaN,0.115637846
50,10,0.5,trainbfg,TRUE,TRUE,0.1,60,Validation stop.,0.394503534,0.376507874,NaN,0.116177072
50,20,0.5,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,15.82579998,NaN,NaN,0.116698744
200,5,0.5,trainbfg,TRUE,TRUE,0.1,46,Validation stop.,0.47542456,0.479663762,NaN,0.116825956
200,10,1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.896573532,NaN,NaN,0.116924197
50,10,1,trainbfg,TRUE,TRUE,1.00E-06,12,Validation stop.,0.792299271,0.548927032,NaN,0.117868482
50,10,0.5,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.114678637,NaN,NaN,0.118800413
1000,40,1,trainrp,TRUE,TRUE,0.5,363,Validation stop.,0.882321379,0.840617095,NaN,0.118884025
200,20,1,traingdx,TRUE,TRUE,0.1,96,Validation stop.,34.74234015,35.0126295,NaN,0.119913414
200,40,0.5,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.150497015,NaN,NaN,0.119939163
1000,40,0.5,traingdx,TRUE,TRUE,1.00E-06,115,Validation stop.,0.368437394,0.353210362,NaN,0.120324509
200,10,0.1,trainrp,TRUE,TRUE,0.1,95,Validation stop.,0.28076338,0.250729953,NaN,0.121661566
50,40,1,trainbfg,TRUE,TRUE,0.1,181,Validation stop.,0.925615558,1.403529157,NaN,0.122281177
1000,5,0.5,trainbfg,TRUE,TRUE,0.1,55,Validation stop.,0.452041674,0.437251158,NaN,0.12228852
50,10,0.5,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.131226163,NaN,NaN,0.123778857
200,5,0.5,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.443335401,NaN,NaN,0.123806319
50,20,1,trainscg,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.781605624,NaN,NaN,0.123830631
50,20,0.5,traingdx,TRUE,TRUE,1.00E-06,79,Validation stop.,0.203743755,0.201668332,NaN,0.124025749
1000,5,0.5,trainrp,TRUE,TRUE,0.1,109,Validation stop.,0.558930924,0.530679348,NaN,0.125028266
1000,5,0.5,trainbfg,FALSE,TRUE,0.1,162,Minimum gradient reached.,0.476906667,NaN,NaN,0.125074495
1000,40,0.5,trainscg,FALSE,TRUE,0.5,845,Minimum gradient reached.,0.275059437,NaN,NaN,0.12627655
200,40,0.5,trainscg,FALSE,TRUE,0.5,529,Minimum gradient reached.,0.266813676,NaN,NaN,0.127444164
50,5,0.5,trainbfg,FALSE,TRUE,1.00E-06,372,Minimum gradient reached.,0.23034022,NaN,NaN,0.128037481
200,5,1,trainbfg,FALSE,TRUE,0.1,130,Minimum gradient reached.,1.07286483,NaN,NaN,0.128718888
1000,5,0.5,trainscg,FALSE,TRUE,0.1,277,Minimum gradient reached.,0.448210413,NaN,NaN,0.130468891
200,20,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.957954069,NaN,NaN,0.130702639
50,10,0.5,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.119990984,NaN,NaN,0.130729744
50,40,0.5,trainrp,TRUE,TRUE,1.00E-06,56,Validation stop.,0.054185226,0.50380612,NaN,0.131308118
50,10,1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.714356475,NaN,NaN,0.132046687
50,5,1,trainlm,FALSE,TRUE,1.00E-06,42,Maximum MU reached.,0.500973669,NaN,NaN,0.132548444
1000,5,0.1,trainscg,TRUE,TRUE,0.1,51,Validation stop.,0.315037867,0.283859696,NaN,0.132761679
200,5,1,trainbfg,FALSE,TRUE,1.00E-06,491,Minimum gradient reached.,0.812162032,NaN,NaN,0.132875554
200,40,0.5,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.103269177,NaN,NaN,0.133233792
50,5,1,trainrp,TRUE,TRUE,1.00E-06,20,Validation stop.,1.065526425,1.059168779,NaN,0.13480176
50,5,1,trainscg,TRUE,TRUE,0.1,45,Validation stop.,1.311337068,1.443342583,NaN,0.135653766
200,40,1,trainbfg,TRUE,TRUE,1.00E-06,24,Validation stop.,0.801102577,1.181012843,NaN,0.136396012
50,10,0.5,trainbfg,TRUE,FALSE,0.5,10,Validation stop.,0.30925102,0.499706342,NaN,0.136770371
50,5,0.1,traingdx,TRUE,TRUE,0.1,147,Validation stop.,0.431808356,0.414989663,NaN,0.136838849
200,40,0.5,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.123603087,NaN,NaN,0.137959404
50,10,0.5,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.092269243,NaN,NaN,0.138578052
1000,40,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.569489407,0.434198303,NaN,0.140230594
200,5,0.5,trainbfg,FALSE,TRUE,0.1,122,Minimum gradient reached.,0.465546823,NaN,NaN,0.141701743
50,20,0.5,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.580184563,NaN,NaN,0.141876427
200,10,1,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,1.100671337,NaN,NaN,0.142292431
50,20,1,trainrp,TRUE,TRUE,0.1,223,Validation stop.,1.066399008,1.085866718,NaN,0.143294768
50,40,1,trainscg,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.616539749,NaN,NaN,0.143596765
50,20,1,trainbfg,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.504894219,NaN,NaN,0.143990958
50,40,1,trainlm,FALSE,TRUE,0.5,1,Performance goal met.,-0.62385576,NaN,NaN,0.144190998
50,10,1,trainrp,TRUE,TRUE,0.1,38,Validation stop.,1.493083075,1.417304664,NaN,0.144743426
200,40,1,trainbfg,TRUE,TRUE,0.5,132,Validation stop.,0.72546267,0.686828293,NaN,0.145153926
50,10,1,trainrp,TRUE,FALSE,0.5,52,Validation stop.,0.662702383,0.930085011,NaN,0.145297262
200,5,0.5,trainscg,FALSE,TRUE,0.1,172,Minimum gradient reached.,0.438066399,NaN,NaN,0.145463555
1000,40,0.1,trainscg,TRUE,TRUE,0.5,146,Validation stop.,0.187648047,0.172759793,NaN,0.146377788
200,40,0.5,trainrp,TRUE,TRUE,1.00E-06,36,Validation stop.,0.332586174,0.366451506,NaN,0.14721146
200,5,1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,1.067540307,NaN,NaN,0.147601695
50,10,0.1,trainbfg,TRUE,TRUE,0.1,78,Validation stop.,0.230079668,0.198158672,NaN,0.148188647
200,20,0.1,traingdx,TRUE,TRUE,0.5,237,Validation stop.,1.727180085,1.723016729,NaN,0.149783746
1000,40,0.5,trainscg,TRUE,TRUE,0.1,698,Validation stop.,0.912127474,0.84663072,NaN,0.149946997
1000,40,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.715307639,NaN,NaN,0.15028216
50,20,0.5,trainlm,FALSE,TRUE,1.00E-06,12,Maximum MU reached.,0.086778037,NaN,NaN,0.15042443
200,5,0.1,trainscg,TRUE,TRUE,0.1,59,Validation stop.,0.306948319,0.292760295,NaN,0.15059711
1000,40,0.5,trainbfg,TRUE,TRUE,0.5,173,Validation stop.,0.272942055,0.255897122,NaN,0.150611789
1000,5,0.1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.296322923,NaN,NaN,0.150654461
200,40,0.5,trainbfg,FALSE,TRUE,0.5,847,Minimum gradient reached.,0.272998374,NaN,NaN,0.150800349
200,10,1,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.950166963,NaN,NaN,0.15101391
50,20,0.5,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.109778055,NaN,NaN,0.151826276
50,10,0.5,trainlm,TRUE,FALSE,0.5,8,Validation stop.,0.16645943,0.357643536,NaN,0.151827968
1000,40,0.5,trainbfg,FALSE,TRUE,0.5,775,Minimum gradient reached.,0.274145715,NaN,NaN,0.151979983
50,20,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,13.04010359,NaN,NaN,0.152432562
50,10,1,trainrp,TRUE,TRUE,1.00E-06,24,Validation stop.,0.627528865,1.007901439,NaN,0.153051304
50,20,0.5,trainlm,TRUE,FALSE,0.5,10,Validation stop.,0.113034856,0.478466573,NaN,0.153581287
1000,40,0.5,trainscg,TRUE,TRUE,0.5,301,Validation stop.,0.482650225,0.473340785,NaN,0.153933926
50,40,0.5,trainlm,FALSE,TRUE,1.00E-06,5,Maximum MU reached.,0.017938921,NaN,NaN,0.155046989
200,40,1,trainscg,TRUE,TRUE,1.00E-06,36,Validation stop.,0.828878721,1.214762779,NaN,0.157558962
50,40,1,trainbfg,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.814774382,NaN,NaN,0.157739164
50,40,1,trainbfg,TRUE,TRUE,0.5,147,Validation stop.,0.564270876,0.642314886,NaN,0.158446603
1000,5,0.1,trainscg,FALSE,TRUE,0.1,234,Minimum gradient reached.,0.288652269,NaN,NaN,0.158519044
200,40,0.1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.21999434,NaN,NaN,0.159177275
50,5,0.5,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.440143873,NaN,NaN,0.159388141
200,20,1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.728445965,NaN,NaN,0.159442596
1000,10,0.1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.046321399,0.051338502,NaN,0.160547438
1000,5,0.1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.298218383,NaN,NaN,0.160558895
200,40,1,trainrp,TRUE,TRUE,0.5,253,Validation stop.,1.034999728,1.069724014,NaN,0.160704721
200,5,0.1,trainbfg,FALSE,TRUE,0.1,129,Minimum gradient reached.,0.303497719,NaN,NaN,0.160759508
200,5,0.1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.303931123,NaN,NaN,0.160987263
50,40,0.5,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.092914956,0.538691081,NaN,0.162980665
200,40,0.5,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.098393022,NaN,NaN,0.163030247
1000,40,0.5,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.308716468,NaN,NaN,0.163853289
50,5,0.1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.33110474,NaN,NaN,0.164611831
200,5,0.1,trainscg,FALSE,TRUE,0.1,261,Minimum gradient reached.,0.306148759,NaN,NaN,0.165906593
50,20,0.5,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.05745393,NaN,NaN,0.166056509
50,40,0.5,trainscg,TRUE,TRUE,1.00E-06,29,Validation stop.,0.058700827,0.591237754,NaN,0.166158103
50,5,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.751065592,NaN,NaN,0.167918519
50,40,1,trainscg,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.743030331,NaN,NaN,0.167922699
200,5,0.1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.300991149,NaN,NaN,0.168016744
50,5,0.1,trainscg,TRUE,TRUE,0.1,57,Validation stop.,0.318599556,0.332242787,NaN,0.16802112
50,20,0.5,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.081559521,NaN,NaN,0.168357752
50,40,0.5,trainbfg,TRUE,TRUE,1.00E-06,19,Validation stop.,0.062124138,0.395376112,NaN,0.168534583
1000,5,0.1,trainbfg,TRUE,TRUE,0.1,27,Validation stop.,0.31243136,0.273255018,NaN,0.168558553
1000,5,0.1,trainbfg,FALSE,TRUE,0.1,117,Minimum gradient reached.,0.295385379,NaN,NaN,0.168803466
50,20,0.5,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.0717718,NaN,NaN,0.171117808
50,40,0.5,trainlm,FALSE,TRUE,0.1,1,Performance goal met.,-0.656674404,NaN,NaN,0.171179339
200,40,1,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.942374455,NaN,NaN,0.17169147
200,5,1,trainscg,FALSE,TRUE,0.1,829,Minimum gradient reached.,1.020881727,NaN,NaN,0.17256666
50,5,0.5,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.403053546,NaN,NaN,0.173057573
50,5,1,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.719955368,NaN,NaN,0.17308836
50,5,1,trainscg,TRUE,FALSE,0.5,21,Validation stop.,0.703293254,0.939917764,NaN,0.173113358
50,40,0.5,trainbfg,TRUE,FALSE,0.5,16,Validation stop.,0.126429055,0.473461547,NaN,0.173703521
50,40,0.5,traingdx,TRUE,TRUE,1.00E-06,107,Validation stop.,0.150979709,0.471830537,NaN,0.174030728
1000,40,0.5,traingdx,TRUE,FALSE,0.5,95,Validation stop.,0.392855763,0.432740669,NaN,0.17412174
200,20,1,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.898917514,NaN,NaN,0.17423301
200,40,0.5,traingdx,TRUE,FALSE,0.5,106,Validation stop.,0.331724771,0.366685251,NaN,0.176073885
50,40,0.5,trainlm,TRUE,TRUE,1.00E-06,6,Maximum MU reached.,0.050486409,0.684521973,NaN,0.176273632
50,5,0.1,trainbfg,FALSE,TRUE,0.1,131,Minimum gradient reached.,0.308635321,NaN,NaN,0.177048248
50,20,1,trainbfg,TRUE,TRUE,0.1,76,Validation stop.,0.919435077,1.084952746,NaN,0.178579695
50,40,0.5,trainlm,TRUE,FALSE,0.5,8,Validation stop.,0.022260462,0.393046965,NaN,0.180551271
1000,40,0.1,trainbfg,FALSE,TRUE,0.5,781,Minimum gradient reached.,0.180013139,NaN,NaN,0.18112339
50,5,0.5,trainbfg,FALSE,TRUE,0.1,112,Minimum gradient reached.,0.398472382,NaN,NaN,0.181637158
50,5,0.5,trainscg,FALSE,TRUE,0.1,247,Minimum gradient reached.,0.51147033,NaN,NaN,0.182073171
50,10,1,trainscg,TRUE,FALSE,0.5,13,Validation stop.,0.845651624,1.375376521,NaN,0.182612801
50,40,0.5,trainbfg,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.267119928,NaN,NaN,0.183929213
50,20,0.5,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.289594054,0.421135873,NaN,0.184211577
50,5,0.1,trainrp,TRUE,TRUE,0.1,92,Validation stop.,0.355339911,0.310812187,NaN,0.184407746
200,5,0.1,trainbfg,TRUE,TRUE,0.1,29,Validation stop.,0.305673359,0.277720777,NaN,0.184667543
1000,20,1,trainscg,FALSE,TRUE,0.5,578,Minimum gradient reached.,0.687012702,NaN,NaN,0.18477344
50,5,0.1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,0.313374873,NaN,NaN,0.185424079
1000,5,0.1,trainrp,TRUE,TRUE,0.1,93,Validation stop.,0.328552153,0.303243659,NaN,0.185901197
50,10,1,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.661681694,NaN,NaN,0.185979089
50,10,1,trainscg,TRUE,TRUE,1.00E-06,18,Validation stop.,0.907425365,1.119001742,NaN,0.186375004
50,20,0.5,trainrp,TRUE,FALSE,0.5,39,Validation stop.,0.1696859,0.374689581,NaN,0.186641437
200,40,1,trainbfg,TRUE,FALSE,0.5,21,Validation stop.,0.883694599,1.20603355,NaN,0.186910987
50,5,1,trainscg,TRUE,TRUE,1.00E-06,12,Validation stop.,0.748034899,1.605244572,NaN,0.188945373
200,5,0.1,trainrp,TRUE,TRUE,0.1,80,Validation stop.,0.350701331,0.342928732,NaN,0.189335266
200,40,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,1.529731834,2.005426281,NaN,0.189473628
50,40,0.5,trainscg,TRUE,FALSE,0.5,21,Validation stop.,0.223817835,0.377953448,NaN,0.191170907
50,5,0.1,trainscg,FALSE,TRUE,0.1,224,Minimum gradient reached.,0.330946584,NaN,NaN,0.191207048
200,40,0.1,trainbfg,FALSE,TRUE,0.5,809,Minimum gradient reached.,0.176504677,NaN,NaN,0.191828938
50,10,0.1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.254687398,NaN,NaN,0.192433973
200,40,0.1,trainscg,FALSE,TRUE,0.5,393,Minimum gradient reached.,0.179246431,NaN,NaN,0.194344199
1000,40,0.1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.178138242,NaN,NaN,0.194677526
1000,40,0.1,trainbfg,TRUE,TRUE,0.5,86,Validation stop.,0.193462522,0.171295202,NaN,0.195460705
200,5,1,trainrp,TRUE,TRUE,0.1,72,Validation stop.,1.230420723,1.243894209,NaN,0.197397734
50,10,1,trainbfg,TRUE,TRUE,0.1,30,Validation stop.,1.371435076,1.134795195,NaN,0.197822316
200,40,0.5,traingdx,TRUE,TRUE,1.00E-06,114,Validation stop.,0.345453466,0.481610615,NaN,0.198046193
200,40,1,trainrp,TRUE,FALSE,0.5,72,Validation stop.,0.837596536,1.197997013,NaN,0.198747577
50,10,1,trainlm,TRUE,FALSE,0.5,9,Validation stop.,0.710690151,1.082544384,NaN,0.200307958
50,20,1,trainscg,FALSE,TRUE,0.5,670,Minimum gradient reached.,0.685771498,NaN,NaN,0.201333247
1000,20,1,trainbfg,FALSE,TRUE,0.5,550,Minimum gradient reached.,0.658777729,NaN,NaN,0.201364603
1000,10,0.1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.299595398,NaN,NaN,0.201957509
50,40,0.5,trainrp,TRUE,TRUE,0.5,169,Validation stop.,0.41448728,0.388389047,NaN,0.202060636
